;ano;cod_ccusto;cod_classe_custo;cod_sub_classe_custo;obs_valor;valor_m01;valor_m02;valor_m03;valor_m04;valor_m05;valor_m06;valor_m07;valor_m08;valor_m09;valor_m10;valor_m11;valor_m12
;2023;C0219RJTC2;5200504010;00;Manutenção das Câmeras: 750,00 mensal.\nManutenção preventiva do nobreak: 605,00 mensal\nInstalação da Placa de Monitoramento de temperatura e umidade do CPD (Ewas): R$ 11.800,00 em Janeiro\nAutomação dos Ar-condicionado: 10.000,00 em Fevereiro\nInstalação da Placa de monitoramento do Nobreak (PWS): R$ 5.800,00 em Janeiro\nUp grade dos servidores (Zion): 9.500,00 em Fevereiro;18955;20855;1355;1355;1355;1355;1355;1355;1355;1355;1355;1355
;2023;C0219RSTIV;5200503009;00;R$12.909,00\nHEADSET -  30\nFONTE NOTEBOOK - 2\nPATCH CORD - 8\nMOUSE - 10\nTECLADO E MOUSE SEM FIO - 5\nSuporte Ergonômico Regulável para Notebook - 5\nCabo Vga P/monitor - 5\nAdaptador Conversor VGA - 5\nCabo Conversor - 5\nCase HD - 2\nSSD - 8\nMemória - 8\nAdaptador USB - 2\nAlicate crimpador - 1\nCabo HDMI - 1\nKit de Ferramentas - 1\nTestador de cabos - 1\nAlicate desencapador - 1\nCaixa Amplificadora - 1;6000;1000;1000;4909;0;0;0;0;0;0;0;0
;2023;C0219RJAS2;5200501001;00;Cond. Seller no Torre Norte R$ 14.000 até fev. A partir de Março R$ 15.050\nTaxa de incêndio R$ 1.200 no mês de Março;14000;14000;16250;15050;15050;15050;15050;15050;15050;15050;15050;15050
;2023;C0219RSTIV;5200504008;00;Office Total - Locação de Impressoras;2210;2210;2210;2210;2210;2210;2210;2291;2291;2291;2291;2291
;2023;C3216CSAES;5200504008;00;Brastemp - Loc de bebedouros - R$ 426,00\nATGB - Sistema de CFTV - R$ 1.807,00 4º andar\nInterface - Sistema de CFTV - R$ 1.075,00 7º andar\nSegtrônica - Controladoras/Sistema de controle de acesso - R$ 1.960,00;5113;5268;5268;5268;5268;5268;5268;5268;5268;5268;5268;5496
;2023;C0219RJTEC;5200504010;00;Manut. das câmeras: 750,00 mês/ Manut. preventiva Nobreak/ Quadro elétrico (PWS - Rateio Cyrela): 702,00. A partir de Agosto R$ 737,00/\nGuarda externa de mídia (Riooffsite - Rateio Cyrela): R$ 757,00 até Fev. A partir de Março R$ 795,00/ Compra de Fita de Backup (Rateio Cyrela): R$ 3.870,00 em Março, Junho, Setembro e Dezembro/ Fornecimento Placa do Carregador: R$ 8.850,00 em Janeiro/ Manut. Servidores (Zion): 384,00 mensal/Tape Library (DA Caldas): 2.788/ Troca cabeamento de mídia: 11.060,00;25290;5380;9288;5418;5418;9288;5418;5453;9323;5453;5453;9323
;2023;C0600RSDIR;5200502004;00;;40;40;40;40;40;40;40;40;40;40;40;40
;2023;C0219RJTC2;5200504008;00;Locação das impressoras e cópia e impressão.;2326;2326;2326;2326;2326;2326;2326;2326;2326;2326;2326;2326
;2023;C0600RSDIR;5200503003;00;;290;290;290;290;290;290;290;290;290;290;290;290
;2023;C0600SCAES;5200501001;00;;150;150;150;150;150;150;150;150;150;150;150;150
;2023;C0600SCAES;5200501003;00;;167;167;167;167;167;167;167;167;167;167;167;167
;2023;C0600SCAES;5200504010;00;;100;100;100;100;100;100;100;100;100;100;100;100
;2023;C0600RSDIR;5200503007;00;;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000
;2023;C0600RSDIR;5200503013;00;NET Sala Diretoria mensal\nAssinatura Jornais impressões e digitais;650;650;650;650;650;650;650;650;650;650;650;650
;2023;C0600RSDIR;5200504009;00;Porto Vãs - Locação de vã para visitar áreas, plantões e obras;450;450;450;450;450;450;450;450;450;450;450;450
;2023;C0219RJTC2;5200503009;00;Mouse: R$ 2.000,00 em Janeiro\nTeclado: R$ 650,00 em Janeiro\nHeadfone: R$ 1.080,00 em Março\nHD/SSD: R$ 2.000,00 em Maio\nUp Grade de Memória: R$ 1.600,00 em Maio\nAdaptador Monitor: R$ 500,00 em Março\nKit Ferramenta: R$ 200,00 em Fevereiro\nBateria p/ Notebook: R$ 900,00 em Abril\nCarregador p/ Notebook: R$ 400,00 em Abril\nItens Diversos: R$ 150,00 mensal\nSmartphone para os plantões: R$ 1.200,00 em Fevereiro;2800;1550;1730;1450;3750;150;150;150;150;150;150;150
;2023;C0042SPOTE;5200208008;30;Reembolso referente a auxilio creche de R$ 350/mês durante 6 meses;0;350;350;350;350;350;350;0;0;0;0;0
;2023;C0042SPOTE;5200503001;30;Pequenas viagens/ UBER/ Deslocamento eventos etc;500;500;500;500;500;500;500;500;500;500;500;500
;2023;C0042SPOTE;5200503005;30;LANCHES REUNIOES EQUIPE (pendente)\nObs: LANCHES REUNIOES EQUIPE;500;500;500;500;500;500;500;500;500;500;500;500
;2023;C0042SPOTE;5200504012;30;Evento com equipes;0;0;2200;0;0;2200;0;0;0;2200;0;0
;2023;C0042SPOTE;5200504019;30;Fretes materiais equipe e adm.;100;100;100;100;100;100;100;100;100;100;100;100
;2023;C0221SPQUA;5200503003;00;;100;100;100;100;100;100;100;100;100;100;100;100
;2023;C2546RSPES;5200502004;00;;670;670;670;670;670;670;670;670;670;670;670;670
;2023;C2546RSPES;5200503003;00;Crachás, roller, cordões, etc;3000;0;0;0;0;0;0;0;0;0;0;0
;2023;C0600RSIFR;5200503005;30;deslocamentos e refeições horas extras;180;180;180;180;180;180;180;180;180;180;180;180
;2023;C0219EQTIV;5200504008;00;Solution- Impressoras;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450;3450
;2023;C0042DECVZ;5200503002;30;Compra de material de escritorio;240;240;240;240;240;240;240;240;240;240;240;240
;2023;C0042DECVZ;5200503005;30;Custos de viagems de taxi/uber para visitas a obra ou concorrencia;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500
;2023;C0042SPMCM;5200503002;30;Curso de especializaçao em MCMV;720;720;720;720;720;720;720;720;720;720;720;720
;2023;C0042SPMCM;5200503005;30;Custos de deslocamento para visitas a obra e visita a concorrencia;10500;10500;10500;10500;10500;10500;10500;10500;10500;10500;10500;10500
;2023;C0600GEFIN;5200503005;30;Uber e refeições;80;80;80;80;80;80;80;80;80;80;80;80
;2023;C0600GEFIN;5200504012;30;150 por colaboradorx30 (considerando locação do local + refeição + deslocamento + atração);0;4650;0;0;0;0;0;0;0;0;0;0
;2023;C0600PRFIN;5200503001;30;Sem orçamento no Cydag, estamos colocando manualmente, considerando 2 mil por viagem (considerando voo+hospedagem+deslocamento);550;550;550;550;550;550;550;550;550;550;550;550
;2023;C0304RJAES;5200502004;00;;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400
;2023;C0304RJQUA;5200503001;30;Reuniões e visitas na regional SP, visitas técnicas em fornecedores etc.;834;834;834;834;833;833;833;833;833;833;833;833
;2023;C0304RJQUA;5200503005;30;Orçado com base no gasto médio de 2022.;1128;1128;1128;1128;1128;1128;1128;1128;1128;1128;1128;1128
;2023;C0600RSIFR;5200502004;00;;20;20;20;20;20;20;20;20;20;20;20;20
;2023;C0600RSIFR;5200503009;00;;580;580;580;580;580;580;580;580;580;580;580;580
;2023;C2546RSRCL;5200502004;00;cartas vizinhos sem terreno adquirido;50;50;50;50;50;50;50;50;50;50;50;50
;2023;C0600RSTER;5200504012;30;almoço imobiliarias;200;200;200;200;200;200;200;200;200;200;200;200
;2023;C2546RSRCL;5200503003;00;Selos estacionamento para clientes;150;150;150;150;150;150;150;150;150;150;150;150
;2023;C0600RSTER;5200504019;30;serginho;350;350;350;350;350;350;350;350;350;350;350;350
;2023;C0304RJREP;5200502005;00;;30;30;30;30;30;30;30;30;30;30;30;30
;2023;C0221COREB;5200208008;30;Creche para 2 funcionárias. Planejamento avaliando 2 grávidas confirmadas + 2 possíveis;700;700;700;700;700;700;700;700;700;700;700;700
;2023;C0221COREB;5200208008;31;Campanha para performance da equipe de RLC + agradecimento RA;400;400;400;400;400;400;400;400;400;400;400;400
;2023;C0221COREB;5200502003;30;plataforma de telefonia: Agosto renovação das licenças do sistema de telefonia da central de atendimento ao cliente;2000;2000;2000;2000;2000;2000;2000;21194;2000;2000;2000;2000
;2023;C0221COREB;5200502003;31;R$0,06 custo para receber as ligações, 14000 ligações mês, TMA 9 min;7560;7560;7560;7560;7560;7560;7560;7560;7560;7560;7560;7560
;2023;C2546RSRCL;5200503011;00;Uniformes para equipe (500 x 9 colaboradores);375;375;375;375;375;375;375;375;375;375;375;375
;2023;C0221COREB;5200503005;30;Uber/99 taxi para equipe se deslocar para o evento;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950;1950
;2023;C0304RJQUA;5200504001;30;Auditoria de certificação na ISO 14001 e de recertificação na ISO 9001, ISO 45001 e PBQP-H.\nO valor aumentará em relação a 2022, devido à nova certificação ambiental (ISO 14001).\nOrçado com base na proposta enviada pelo fornecedor.;0;0;0;0;0;74000;0;0;0;0;0;0
;2023;C0221COREB;5200503005;31;Reembolso de alimentação/viagens em eventos;200;200;200;200;200;200;200;200;200;200;200;200
;2023;C0221COREB;5200504002;30;Hugme (sistema do reclame aqui - R$ 2360) + brand page R$ 2650 + Api R$ 1520 (set up 3040);7183;10223;7883;7183;7183;7183;7183;7883;7183;7183;7183;7183
;2023;C2546RSQUA;5200502004;00;;30;30;30;30;30;30;30;30;30;30;30;30
;2023;C2546RSQUA;5200503003;00;;35;35;35;35;35;35;35;35;35;35;35;35
;2023;C2546RSQUA;5200504010;00;;1100;0;0;0;0;0;0;0;0;0;0;0
;2023;C0304RJQUA;5200504002;30;GP&D - 12 x R$ 2.400,00 / Poli - 12 x R$ 4.800,00 / Carlos Britez - 12 x R$ 5.000,00 / Tecnocon, Silentium, Falcão Bauer, QMD, IPT, CCB (ensaios diversos sob demanda) - R$ 54.000,00.;14584;14584;14584;14584;14584;14584;14584;14584;14584;14584;14584;14584
;2023;C0304RJQUA;5200504012;30;Orçado com base no gasto médio de 2022.;1131;1131;1131;1131;1131;1131;1131;1131;1131;1131;1131;1131
;2023;C0600RSTER;5200504002;30;analise tecnica de imoveis tombados, estudos tecnicos, pesquisa;400;400;400;400;400;400;400;400;400;400;400;400
;2023;C0304RJQUA;5200504019;30;Orçado com base no gasto médio de 2022.;123;123;123;123;123;123;123;123;123;123;123;123
;2023;C0304RJQUA;5200504020;30;Autodoc - 12 x R$ 2.400,00\nAmbipar - 12 x R$ 800,00\nFrequenza - 12 x R$ 600,00 (verba prevista para possíveis melhorias)\nGedweb - R$ 4.600,00 (renovação de licença);3800;3800;3800;3800;3800;3800;8300;3800;3800;3800;3800;3800
;2023;C0219SLCEI;5200501003;00;Hidraulica, lampadas, ajuste sala Adriana ar condicionado fevereiro / Pintura escritório março;1250;14000;5000;0;1250;0;1250;0;0;1250;0;0
;2023;C0042EQRHU;5200502005;00;;0;0;500;0;0;0;500;0;0;0;500;0
;2023;C0042ESTAG;5200504002;30;Contratação de assessoria para capacitação e acompanhamento de estagiários.;0;60000;0;0;0;0;0;0;60000;0;0;0
;2023;C0304RJRHU;5200208006;30;A ser utilizado conforme alinhado em comitê de talentos. Premissão corporativa é orçar 0,5% da folha sem GG e diretores. Com base na folha de 10/22 92k;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000
;2023;C0042ESTAG;5200503005;30;Verba para deslocamento de estagiários.;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
;2023;C0304RJRHU;5200208006;31;Premissa corporativa 0,2% da folha sem GGs e diretores = 36k;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500
;2023;C0304RJRHU;5200208006;32;Capacitação pra R&S - alinhamento com a meta de diversidade.;0;0;0;17000;0;0;0;0;0;0;0;0
;2023;C0219SLCEI;5200503013;00;;0;0;0;0;0;0;0;0;0;1400;0;0
;2023;C0304RJRHU;5200208008;30;Vacina 54,00 por dose 280 pessoas\n150 por kit x 370 unidades;0;0;15120;0;0;0;0;0;0;0;0;55500
;2023;C0304RJRHU;5200208008;31;80 unidade x 50;0;0;0;4000;0;0;0;0;0;0;0;0
;2023;C0304RJRHU;5200208008;32;Coroa de flores e kit acolhimento colaborador;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
;2023;C0219SLCEI;5200503009;00;Compra de lixeiras para o escritório. Compra de 10 de inox para copa e banheiros, mais durabilidade e salubridade e 52 escritório simples.;3000;0;0;0;0;0;0;0;0;0;0;0
;2023;C0304RJRHU;5200208008;33;Programa RJZ Cyrela life;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000
;2023;C0304RJRHU;5200208008;34;"Seguem os valores:\n\nR$ 1.000,00 - Auditório\nR$ 5.000,00 - Coffe\nR$ 2.000,00 - Cadeira Shiatsu\nR$ 2.000.00 - foto de imprimir\nR$ 1.000,00 - carrinho de pipoca\nR$ 1.000,00 - Mesas\nTotal de R$ 12.000,00";0;0;0;0;0;0;12000;0;0;0;0;0
;2023;C0304RJRHU;5200503005;30;Inclui aqui o Valor de Uber que a BP de engenharia usa pra rodar obras.;800;800;800;800;800;800;800;800;800;800;800;800
;2023;C0304RJRHU;5200504002;30;110,20 x 50 estags;5510;5510;5510;5510;5510;5510;5510;5510;5510;5510;5510;5510
;2023;C0304RJRHU;5200504002;31;Valor de 2022 com 10% 22000;1835;1835;1835;1835;1835;1835;1835;1835;1835;1835;1835;1835
;2023;C0042EQRHU;5200208006;30;palestrantes externos;0;0;0;0;0;0;80000;0;0;0;0;0
;2023;C0304RJRHU;5200504002;32;Vídeos institucionais - edição vídeo dos gifts - vídeos institucionais - edição;0;0;0;0;0;0;0;16000;0;0;0;0
;2023;C0304RJRHU;5200504002;33;181,82 x 8 aprendizes - atual são 7;1455;1455;1455;1455;1455;1455;1455;1455;1455;1455;1455;1455
;2023;C0304RJRHU;5200504002;34;Participação de feira de estágios 2022 UERJ -;0;0;9000;0;0;0;0;0;10000;0;0;0
;2023;C0042EQRHU;5200208006;31;verba anual destinada a cursos externos (teto de 6k por colaborador);10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000
;2023;C0304RJRHU;5200504012;30;Ação aniversariante do mês;1900;1900;1900;1900;1900;1900;1900;1900;1900;1900;1900;1900
;2023;C0304RJRHU;5200504012;31;Reunião geral Presencial;0;16000;0;0;0;0;0;0;0;0;16000;0
;2023;C0304RJRHU;5200504012;32;Premissa 250 por criança;0;0;0;0;0;23000;0;0;0;0;0;0
;2023;C0042EQRHU;5200208006;32;Demandas de trilhas de todas as áreas;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000
;2023;C0042EQRHU;5200208006;33;temas definidos a partir da agenda de diversidade e outras frentes;15000;15000;15000;15000;15000;15000;15000;15000;15000;15000;15000;15000
;2023;C0304RJRHU;5200504012;33;Premissa 100,00 por pessoa + 1500 de aluguem do espaço - Orçado abaixo da premissa;0;0;0;0;30000;0;0;0;0;0;0;0
;2023;C0304RJRHU;5200504012;34;Ações de Endomarketing 15,00 por pessoa - 6 ações  no ano;0;5200;0;5200;0;5200;0;5200;0;5200;0;5200
;2023;C0042EQRHU;5200208006;34;Diretores e gerentes BR;0;0;0;220000;0;220000;0;220000;0;0;0;0
;2023;C0042EQRHU;5200208006;35;Produção de micro treinamentos no formato whatsapp para colaboradores de obras;0;0;50000;0;0;0;0;0;50000;0;0;0
;2023;C0042EQRHU;5200208006;36;pagamento de ate 10 vagas de coaching lideres BR;0;0;0;150000;0;0;0;0;0;0;0;0
;2023;C0042EQRHU;5200208006;37;2 reunioes gerais ao ano;0;0;50000;0;0;0;0;0;50000;0;0;0
;2023;C0042EQRHU;5200503001;30;viagens nacionais para RJ e Sul (periodicas) + uma viagem para evento de inovação internacional;0;5000;20000;0;0;5000;0;5000;0;0;5000;0
;2023;C0042EQRHU;5200503001;31;visita às regionais;3000;0;0;0;0;0;3000;0;0;0;0;0
;2023;C0042EQRHU;5200503005;30;uber;500;500;500;500;500;500;500;500;500;500;500;500
;2023;C0042EQRHU;5200504002;30;Humanizadas - pesquisa anual;0;0;0;0;0;0;50000;0;0;0;0;0
;2023;C0042EQRHU;5200504002;31;tradução simultanea para todos os treinamentos;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000
;2023;C0042EQRHU;5200504002;32;Diversidade - Pessoas Negras;35000;0;0;0;0;0;0;0;0;0;0;0
;2023;C0042EQRHU;5200504002;33;Aprendizes espro e rede cidada;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000
;2023;C0042EQRHU;5200504002;34;gestao dos contratos;30000;30000;30000;30000;30000;30000;30000;30000;30000;30000;30000;30000
;2023;C0042EQRHU;5200504012;30;Buffet para diversos eventos corp do ano;0;50000;50000;0;50000;0;0;50000;50000;0;0;0
;2023;C0042EQRHU;5200504019;30;deslocamento obras;1300;1300;1300;1300;1300;1300;1300;1300;1300;1300;1300;1300
;2023;C0042EQRHU;5200504020;30;Gestao da jornada de integração;0;7000;7000;7000;7000;7000;7000;7000;7000;7000;7000;7000
;2023;C0304RJRHU;5200504012;35;Valor realizado 2022 -;0;0;0;0;0;0;0;0;0;0;0;225000
;2023;C0221EQPDU;5200502004;00;;50;50;50;50;50;50;50;50;50;50;50;50
;2023;C0275CORHU;5200209001;00;;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
;2023;C0221EQPDU;5200502005;00;;100;100;100;100;100;100;100;100;100;100;100;100
;2023;C0221EQPDU;5200503003;00;;100;0;100;0;100;0;100;0;100;0;100;0
;2023;C0221EQPDU;5200504019;30;Obs: Considerado 2 viagens por semana (8 por mês), com valor aproximado de R$350 cada viagem;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800;2800
;2023;C0217CORHU;5200209001;00;;30000;30000;30000;30000;30000;30000;30000;30000;30000;30000;30000;30000
;2023;C0219CORHU;5200209001;00;;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000;2000
;2023;C0221EQPDU;5200504019;31;Despensas com uber/taxi e reembolsos;300;300;300;300;300;300;300;300;300;300;300;300
;2023;C0219SLDVD;5200503005;30;Uber: R$ 150,00 mensal. Reembolsos: R$ 60,00 em Março e Julho;150;150;210;150;150;150;210;150;150;150;150;150
;2023;C0219SLDVD;5200504002;30;Custo mensal prestadora de serviço Priscila Farroco. R$ 10.922 mensal;10922;10922;10922;10922;10922;10922;10922;10922;10922;10922;10922;10922
;2023;C0219SLDVD;5200504002;31;Custo mensal prestador de serviço para gerenciar o online - R$ 15/mensal;0;0;15000;15000;15000;15000;15000;15000;15000;15000;15000;15000
;2023;C0219SLDVD;5200504012;30;Kickoff - 2 eventos /ano;80000;0;0;0;0;0;50000;0;0;0;0;0
;2023;C0219SLDVD;5200504012;31;Reunião Geral - Loc. Salas Lead: R$ 900,00 mensal. Reunião Geral - Loc. Salas Rio Mall: R$ 1.000,00 em Fevereiro, Junho e Setembro. Reunião Geral UCI: 4.900,00 em Março.;900;1900;4900;900;900;1900;900;900;1900;900;900;900
;2023;C0219SLDVD;5200504012;32;Conquiste card - esportes para corretores (as) - R$ 2750,00/mensal a partir de Março. À pedido do Marcel;0;0;2750;2750;2750;2750;2750;2750;2750;2750;2750;2750
;2023;C0219SLDVD;5200504020;30;NewdBase Higienização: R$ 46.000,00 em Março;0;0;46000;0;0;0;0;0;0;0;0;0
;2023;C0219SLDVD;5200504020;31;Custo site Seller - R$ 32.480,00 mensal- à pedido do Marcel;32480;32480;32480;32480;32480;32480;32480;32480;32480;32480;32480;32480
;2023;C0219SLDVD;5200504020;32;R$ 14.080,00 em abril, maio e Junho;0;0;0;14080;14080;14080;0;0;0;0;0;0
;2023;C0042CORHU;5200209001;00;;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000
;2023;C0042EQRHU;5200504020;31;Integração folha e ferramentas de avaliação;50000;0;0;0;0;0;0;0;0;0;0;0
;2023;C0042TESTE;5200504002;30;aaa;100;100;100;100;100;100;100;100;100;100;100;100
;2023;C0042TESTE;5200504002;31;bbbb;0;0;0;0;200;200;0;0;0;0;0;0
;2023;C0042EQRHU;5200502004;00;;50;50;50;50;50;50;50;50;50;50;50;50
;2023;C0042ITAMB;5200504008;00;Brastemp - Loc de bebedouros - R$ 670\nInterface - CFTV - R$ 3.763\nCNN - Sist Mon Temperatura CPD - R$ 850\nAp Geradores - Loc Gerador - R$ 3.605\nSegtrônica - Controladoras e leitoras / Sist Cont de Acesso - R$ 3.982\nWelcome - Recepção Digital - R$ 950;13773;13820;13820;13820;13820;13820;13820;13820;13820;14090;14154;14735
;2023;C0042EQRHU;5200504020;32;fornecedor Ludos Pro - plataforma LMS;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000
;2023;C0042EQRHU;5200504020;33;Ferramenta de recrutamento e seleção;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000
;2023;C0042EQRHU;5200504020;34;pesquisa de clima por area;50000;0;0;0;0;0;0;0;0;0;0;0
;2023;C0042EQRHU;5200504020;35;ferramenta impulse up;0;0;0;0;0;0;140000;0;0;0;0;0
;2023;C0042EQRHU;5200504020;36;divulgação de vagas linkedin;70000;0;0;0;0;0;0;0;0;0;0;0
;2023;C0042EQRHU;5200504020;37;licenças - pipefy;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
;2023;C0219EQTIV;5200503009;00;Teclado, Mouse, SSD, Memória, Cabo HDMI, bateria notebook, carregador;13860;600;1600;1600;1440;1440;1440;1440;1440;0;0;0
;2023;C0600RSCTR;5200503005;30;deslocamento cursos, treinamentos, visitas a PDVs;25;25;25;25;25;25;25;25;25;25;25;25
;2023;C0304RJRHU;5200504012;36;Coffe de treinamentos e reserva de auditório;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200;1200
;2023;C0219SLTRJ;5200207001;00;;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000
;2023;C0219SLTRJ;5200207002;00;;380000;380000;380000;380000;380000;380000;380000;380000;380000;380000;380000;380000
;2023;C0042ITAMB;5200502007;00;BrSupply - Materiais de Hig - R$ 10.300\nArthur - Mat Diversos - R$ 600\nMas Predial - Desratização e dedetização - R$ 1.200\n2A Reciclegem - Coleta de resíduos - R$ 660,00\nESL Limpeza Pointer - Limpeza de Fachada - R$ 22.000\nHidrocosta - Limpeza e Hig Caixas D'agua - R$ 1.344\nConforlab - Analise e qualidade do Ar - R$ 1.210\nPesonal - Hig Estofados - R$ 3.500\nStudio Essences - Odorizador Aut - R$ 725;13495;13629;12285;13485;12285;12285;35495;18329;12285;12285;12285;13485
;2023;C0600RSCTR;5200504012;30;4 eventos no auditório: R$ 300 cada;125;125;125;125;125;125;125;125;125;125;125;125
;2023;C0304REGRJ;5200503005;30;Lanches, Uber e Outro;425;425;425;425;425;425;425;425;425;425;425;425
;2023;C0042ITAMB;5200501002;00;Conab - Reforma Quadro de Bomba - R$ 3.500\nCIA - Instalação Alçapão - R$ 6.000\nGerador - Instalação Gerador - R$ 90.000;99500;0;0;0;0;0;0;0;0;0;0;0
;2023;C0304RJRHU;5200504012;37;Compra de itens para montagem de gifts;0;0;0;20000;0;0;0;0;0;0;0;0
;2023;C0304RJMKT;5200503005;30;Despesas com deslocamento de equipe para visita técnica e eventos.;1084;1084;1084;1084;1083;1083;1083;1083;1083;1083;1083;1083
;2023;C0304REGRJ;5200208008;30;Auxílio Creche - Thiago Silveira;350;350;350;350;350;350;0;0;0;0;0;0
;2023;C0042ITAMB;5200504021;00;;4100;1500;1500;1500;1500;1500;4100;1500;1500;1500;1500;1500
;2023;C0304REGRJ;5200504020;30;Valor estimado de 220/mês por usuário - Valor informado pelo Matheus Aragão.\nUsuário: 8;1760;1760;1760;1760;1760;1760;1760;1760;1760;1760;1760;1760
