ano;centroCusto;classeCusto;idDetalhe;descr;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2018;C0219SLBLM;5200208008;31;5 pessoas * 35,00;0;0;0;0;0;0;0;0;0;0;175;0
2018;C0219SLBLM;5200208008;32;R$ 35 * 5;0;0;0;0;0;0;0;0;0;0;0;175
2018;C0219SLBLM;5200502003;30;-  Superv 3, Coord 5, Ger 5 , Superin 1;1388;1388;1388;1388;1388;1388;1388;1388;1388;1388;1388;1388
2018;C0219SLBLM;5200504020;30;chat;262;262;262;262;262;262;262;262;262;262;262;262
2018;C0219SLBLM;5200504020;31;CRM corretores;0;0;0;0;0;19696;0;0;0;0;0;0
2018;C0219SLBLM;5200504020;32;E-MAIL CORRETORES;0;0;0;0;0;8261;0;0;0;0;0;0
2018;C0219SLBLM;5200504020;33;Sustentação Asellera;333;333;333;333;333;333;333;333;333;333;333;333
2018;C0219SLBLM;5200504020;34;Sustentação Cyrela/Living e Cia (Newi);333;333;333;333;333;333;333;333;333;333;333;333
2018;C0219SLCEI;5200501001;;Aluguel - 18.928 de Janeiro a Julho / 19.874 de Agosto a Dezembro\nCondomínio - 5.800 mês\nSafe Park - 2.225 de Janeiro a Julho / 2.336 de Agosto a Dezembro (inflação de 5%);26953;26953;26953;26953;26953;26953;26953;28010;28010;28010;28010;28010
2018;C0219SLCEI;5200501003;;EJR Manutenção Ar Cond - 350,00 de Janeiro a Junho / 370,00 de Julho a Dezembro\nR$ 157,00 / mes -  trocas de lampadas e reparos em gerais;507;507;507;507;507;507;507;507;507;507;507;507
2018;C0219SLCEI;5200502001;;Considerado inflação de 5%;6000;6000;6000;6000;6000;6000;6000;6000;6000;6000;6000;6000
2018;C0219SLCEI;5200502003;30;TELEFONIA MÓVEL(Claro) - Gerentes 7, Coordenadores 9, Superintendentes 2 - Valores de acordo com a Politica de Uso das Linhas.;1837;1837;1837;1837;1837;1837;1837;1837;1837;1837;1837;1837
2018;C0219SLCEI;5200502003;31;TELEFONIA FIXA (GVT) - E1;1738;1738;1738;1738;1738;1738;1738;1738;1738;1738;1738;1738
2018;C0219SLCEI;5200502003;32;Cellfix Central para ligação em Telefone Movel (Claro);1713;1713;1713;1713;1713;1713;1713;1713;1713;1713;1713;1713
2018;C0219SLCEI;5200502004;;Envio de telegramas para corretores.;200;200;200;200;200;200;200;200;200;200;200;200
2018;C0219SLCEI;5200502005;;Chaveiro;80;80;80;80;80;80;80;80;80;80;80;80
2018;C0219SLCEI;5200502007;;Material de Limpeza - 1.300 mês;1300;1300;1300;1300;1300;1300;1300;1300;1300;1300;1300;1300
2018;C0219SLCEI;5200503002;30;Material de escritório;700;700;700;700;700;700;700;700;700;700;700;700
2018;C0219SLCEI;5200503003;;Troca de filtro do purificador de água - 130,00 a cada 6 meses;0;0;0;0;130;0;0;0;0;0;130;0
2018;C0219SLCEI;5200503005;30;Selos para estacionamento de clientes;500;500;500;500;500;500;500;500;500;500;500;500
2018;C0219SLCEI;5200503005;31;Utilização de cabify/taxi.;200;200;200;200;200;200;200;200;200;200;200;200
2018;C0219SLCEI;5200503008;;Eventuais despesas com tabelionato.;20;0;0;0;0;20;0;0;0;0;0;20
2018;C0219SLCEI;5200503009;;Acessórios de informática.\n\n4.000 em Fevereiro para troca de letreiro Seller.;0;4500;0;500;0;500;0;500;0;500;0;500
2018;C0219SLCEI;5200503013;;Assinatura Zero Hora.;700;0;0;0;0;0;0;0;0;0;0;0
2018;C0219SLCEI;5200503016;;Creci;0;0;1250;0;0;0;0;0;0;0;0;0
2018;C0219SLCEI;5200504002;30;Presto 1.810 considerando inflação de 5%.;1810;1810;1810;1810;1810;1810;1810;1810;1810;1810;1810;1810
2018;C0219SLCEI;5200504008;;Impressora Locação (SOLUTION)   R$1.218,41 - Mensais\nImpressora Consumo (SOLUTION)   R$992,00 - Média Mensal\nCentral telefônica PHSUL   R$2.364,37 - Mensais;4575;4575;4575;4575;4575;4575;4575;4575;4575;4575;4575;4575
2018;C0219SLCEI;5200504010;;Reparos de computadores, notebooks e periféricos.;500;500;500;500;500;500;500;500;500;500;500;500
2018;C0219SLCEI;5200504019;30;Serviços de moto-boy;100;100;100;100;100;100;100;100;100;100;100;100
2018;C0219SLCEI;5200504020;30;"Mesa de Oferta (Tenacity) ""Escritório"" 20 Licenças";698;698;698;698;698;698;698;698;698;698;698;698
2018;C0219SLCEI;5200504020;31;Site Orulo, permite que Cyrela & Cia realize anúncios específicos da construtora e incorporadora). Mesmo modelo do Conexão Seller (CDireto);1525;1525;1525;1525;1525;1525;1525;1525;1525;1525;1525;1525
2018;C0219SLCEI;5200504020;32;Mobi Chat (Newi);525;525;525;525;525;525;525;525;525;525;525;525
2018;C0219SLCEI;5200504020;33;Conexao seller - Manutenção/Desenvolvimento (Newi/Amazon);3431;3431;3431;3431;3431;3431;3431;3431;3431;3431;3431;3431
2018;C0219SLCEI;5200504020;34;CRM - Dynamics;0;0;0;0;0;0;39840;0;0;0;0;0
2018;C0219SLCEI;5200504020;35;E-MAIL CORRETORES  (Microsoft);0;0;0;0;0;0;16710;0;0;0;0;0
2018;C0219SLCEI;5200504020;36;Sustentação Asellera (Newi);673;673;673;673;673;673;673;673;673;673;673;673
2018;C0219SLCEI;5200504020;37;Sustentação Cyrela/Living e Cia (Newi);673;673;673;673;673;673;673;673;673;673;673;673
2018;C0219SLCEI;5200505002;;;0;12000;0;0;0;0;0;0;0;0;0;0
2018;C0219SLCPR;5200501001;;Aluguel R$ 71.349,19/m = R$ 856.190,00/ano\nCondomínio mensal R$ 28.050 = R$ 336.600/ano (considerando ajuste de 10%)\nAr condicionado (final de semana + 2 horas diárias) mensal R$ 37.000/m = R$ 444.000/ano\nObs: retirado o valor de R$ 16.800 nos ultimos 3 meses do ano (trabalho na rua do Rocio);136399;136399;136399;136399;136399;136399;136399;136399;136399;119599;119599;119599
2018;C0219SLCPR;5200501002;;Alterações gerais -  layout R$ 10.000/ano;0;0;3500;0;0;0;3500;0;0;0;3000;0
2018;C0219SLCPR;5200501003;;Dedetização e desratização + manutenção ar condicionado\nR$ 500 x 4 ações/ano + R$ 3000 ar condic.;500;500;500;500;500;500;500;500;500;500;500;500
2018;C0219SLCPR;5200502007;;Material de limpeza ( Lopez fornecedor) - R$ 5000/m = R$ 60.000/ano;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000
2018;C0219SLCPR;5200503002;30;Material de Escritório R$ 2600/m = R$ 31.200/ano\nChaveiro R$ 1000/ano;2684;2684;2684;2684;2684;2684;2684;2684;2684;2684;2684;2684
2018;C0219SLCPR;5200503003;;Estacionamento Corretores ZG Park - R$ 10.000/m = R$ 120.000/ano\nEstacionamento Clientes Park Place - R$ 1.300/m = R$ 15.600/ano;11300;11300;11300;11300;11300;11300;11300;11300;11300;11300;11300;11300
2018;C0219SLCPR;5200503004;30;Máquina de café R$ 5.000/m = R$ 60.000/ano\nFrutas R$ 2.600/m = R$ 31.200/ano\nPurificador de água = R$ 100/m = R$ 1200/ano;7700;7700;7700;7700;7700;7700;7700;7700;7700;7700;7700;7700
2018;C0219SLCPR;5200503005;30;Almoços diretoria pagos via reembolso / KM viagens interior ( Quina);0;0;5000;0;0;5000;0;0;5000;0;0;5000
2018;C0219SLCPR;5200503008;;Pesquisa CNPJ Seller - R$ 402/m = R$ 4.824/ano;402;402;402;402;402;402;402;402;402;402;402;402
2018;C0219SLCPR;5200503009;;;500;0;500;0;0;0;0;0;0;0;0;0
2018;C0219SLCPR;5200503016;;Anuidade CRECI Orlando e Seller;0;0;2000;0;0;0;0;0;0;0;0;0
2018;C0219SLCPR;5200504002;30;R$ 50.000;0;50000;0;0;0;0;0;0;0;0;0;0
2018;C0219SLCPR;5200504009;;Contratação de van/microonibus - 2 reuniões com Vendas Interior x SP;0;0;3200;0;0;0;0;0;3200;0;0;0
2018;C0219SLCPR;5200504012;30;Almoço dos campeões R$ 1500 + Arranjo Flores R$ 500 + R$ 1500 Plaquinhas homenagem = R$ 3500/ano;0;3500;0;0;0;0;0;0;0;0;0;0
2018;C0219SLCPR;5200504012;31;Reuniões com superint. x equipes - loc. auditório FL;0;0;2300;0;0;2300;0;0;2300;0;0;2300
2018;C0219SLCPR;5200504012;32;Reuniões Diretoria x Lideres - coffee;0;0;375;0;0;375;0;0;375;0;0;375
2018;C0219SLCPR;5200504012;33;Almoço final de ano Diretoria x Líderes = R$ 150/p x 50 = R$ 7.500/ano;0;0;0;0;0;0;0;0;0;0;0;7500
2018;C0219SLCPR;5200504019;30;Serviços de entregas - Cyrela e Cia;0;0;50;0;0;50;0;0;50;0;0;50
2018;C0219SLCPR;5200504020;30;Licença para secretaria e juridico;2648;2648;2648;2648;2648;2648;2648;2648;2648;2648;2648;2648
2018;C0219SLCPR;5200505002;;IPTU considerando 3% de aumento;0;0;124000;0;0;0;0;0;0;0;0;0
2018;C0219SLCTB;5200501001;;Condomínio 1.525\nVagas estacionamento 1.980;3505;3505;3505;3505;3505;3505;3505;3505;3505;3505;3505;3505
2018;C0219SLCTB;5200502001;;;2080;2080;2080;2080;2080;2080;2080;2080;2080;2080;2080;2080
2018;C0219SLCTB;5200502003;30;TELEFONIA MÓVEL  (Claro) -  Gerentes 4 - Valores de Acordo com a politica de ligações;439;439;439;439;439;439;439;439;439;439;439;439
2018;C0219SLCTB;5200502003;31;Internet Wireless Compartilhada com Cyrela (GVT);230;230;230;230;254;254;254;254;254;254;254;254
2018;C0219SLCTB;5200502003;32;Internet dedicada MPLS - Custo compartilhado Cyrela (OI);1300;1300;1300;1300;1430;1430;1430;1430;1430;1430;1430;1430
2018;C0219SLCTB;5200502003;33;E1 Telefonia Fixa;600;600;600;600;660;660;660;660;660;660;660;660
2018;C0219SLCTB;5200502003;34;Cellfix Central para ligação em Telefone Movel (Claro);300;300;300;300;330;330;330;330;330;330;330;330
2018;C0219SLCTB;5200502004;;;80;80;80;80;80;80;80;80;80;80;80;80
2018;C0219SLCTB;5200502005;;Despesas com chaveiro. Em Curitiba as chaves dos empreendimentos ficam de responsabilidade da secretaria de vendas e há muita perda de chaves pelos corretores.;300;0;0;0;0;0;0;0;0;0;0;0
2018;C0219SLCTB;5200502007;;;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500
2018;C0219SLCTB;5200503002;30;Material de escritório;70;70;70;70;70;70;70;70;70;70;70;70
2018;C0219SLCTB;5200503003;;Troca de filtro do purificador de aguá de 6 em 6 meses.;120;0;0;0;0;120;0;0;0;0;0;120
2018;C0219SLCTB;5200503005;30;Reembolso de quilometragem, definido com Adriana.;700;0;0;0;0;0;0;0;0;0;0;0
2018;C0219SLCTB;5200503005;31;Selos de estacionamento para clientes;120;120;120;120;120;120;120;120;120;120;120;120
2018;C0219SLCTB;5200503008;;Asteriscos - consultas cadastrais;250;250;250;250;250;250;250;250;250;250;250;250
2018;C0219SLCTB;5200503016;;Creci Seller;0;0;1250;0;0;0;0;0;0;0;0;0
2018;C0219SLCTB;5200504002;30;Assessoria no pagamento de corretores e gerentes;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790;2790
2018;C0219SLCTB;5200504008;;Impressora Locação (SOLUTION)   R$159,00 - Mensais\nImpressora Consumo (SOLUTION)   R$107,00 - Média Mensal;266;266;266;266;266;266;266;266;266;266;266;266
2018;C0219SLCTB;5200504019;30;Serviços de motoboy;50;50;50;50;50;50;50;50;50;50;50;50
2018;C0219SLCTB;5200504020;30;Mobi Chat (Newi);263;263;263;263;263;263;263;263;263;263;263;263
2018;C0219SLCTB;5200504020;31;CRM - Dynamics;0;0;0;0;0;0;10744;0;0;0;0;0
2018;C0219SLCTB;5200504020;32;E-MAIL CORRETORES  (Microsoft);0;0;0;0;0;0;4506;0;0;0;0;0
2018;C0219SLCTB;5200504020;33;Sustentação Asellera (Newi);182;182;182;182;182;182;182;182;182;182;182;182
2018;C0219SLCTB;5200504020;34;Sustentação Cyrela/Living e Cia (Newi);182;182;182;182;182;182;182;182;182;182;182;182
2018;C0219SLCTB;5200505002;;;4160;0;0;0;0;0;0;0;0;0;0;0
2018;C0219SLDGC;5200504020;30;Implantação de novo sistema.;0;0;50000;0;0;0;50000;0;0;0;0;0
2018;C0219SLDVD;5200504012;30;Locação de sala reunião geral.;900;0;4500;0;900;0;0;4500;0;0;900;0
2018;C0219SLDVD;5200504012;31;Locação de equipamentos;0;0;2700;0;0;0;0;2700;0;0;0;0
2018;C0219SLDVD;5200504020;30;Software de listagem para prospecção telefônica.;0;6050;0;0;0;0;0;0;0;0;0;0
2018;C0219SLGCO;5200504002;30;fixo;4170;4170;4170;0;0;0;0;0;0;0;0;0
2018;C0219SLGCV;5200503003;;;0;300;300;0;0;0;0;0;0;0;0;0
2018;C0219SLGCV;5200504002;30;despesa anual;0;0;0;0;0;620;0;0;0;0;0;0
2018;C0219SLGCV;5200504007;;melhoria no sistema de corretagem// NEW-I;0;0;0;30000;0;0;0;0;0;0;0;0
2018;C0219SLPOA;5200501001;;Auxilio Moradia Adriana Celestino - 4.000\nAuxilio moradia Bruno - R$ 4.500;8500;8500;8500;8500;8500;8500;8500;8500;8500;8500;8500;8500
2018;C0219SLRHV;5200208006;30;locação de espaço + buffet;0;250000;0;0;0;0;0;0;0;0;0;0
2018;C0219SLRHV;5200208006;31;Logística dos convidados e palestrantes;0;145000;0;0;0;0;0;0;0;0;0;0
2018;C0219SLRHV;5200208006;32;SP - R$ 105.000\nRJ - R$ 75.000\nSUL - R$ 55.000;19584;19584;19584;19584;19584;19584;19584;19584;19584;19584;19584;19584
2018;C0219SLRHV;5200208006;33;SP - R$ 118.210 (PRESENCIAL + EAD)\nRJ - R$ 30.000\nSUL - R$ 25.000;14434;14434;14434;14434;14434;14434;14434;14434;14434;14434;14434;14434
2018;C0219SLRHV;5200208006;34;Incentivo educacional = R$ 59mil ano;4917;4917;4917;4917;4917;4917;4917;4917;4917;4917;4917;4917
2018;C0219SLRHV;5200208006;35;SP;0;0;25000;0;0;25000;0;0;0;0;0;0
2018;C0219SLRHV;5200410004;;Brinde dia das mães (300 x 8,00 - R$ 2.400)\nBrinde dia dos pais (400 x 8,00 - R$ 3.200)\nBrinde dia do Corretor (1.100 x 28,00 - R$ 30.800);0;0;0;2400;0;3200;0;30800;0;0;0;0
2018;C0219SLRHV;5200502003;30;call com regionais;550;550;550;550;550;550;0;0;0;0;0;0
2018;C0219SLRHV;5200502004;;;472;472;472;472;472;472;472;472;472;472;472;472
2018;C0219SLRHV;5200503005;30;Reembolsos de taxi / audiencias / compras para depto / reembolso palestrantes;1500;1500;6000;1500;1500;1500;1500;1500;1500;1500;1500;1500
2018;C0219SLRHV;5200503016;;anuidade creci;0;0;606;0;0;0;0;0;0;0;0;0
2018;C0219SLRHV;5200504005;;BNE - R$ 390/mes\nVagas - R$ 775/mes;1165;1165;1165;1165;1165;1165;1165;1165;1165;1165;1165;1165
2018;C0219SLRHV;5200504012;30;SP e interior - R$ 23.200\nRio de Janeiro - R$ 34.000 + 4750 (equip) = R$ 38.750\nSul - R$ 10.700\nTOTAL: R$ 72.650;6055;6055;6055;6055;6055;6055;6055;6055;6055;6055;6055;6055
2018;C0219SLRHV;5200504012;31;SP e interior - R$ 15.690\nRio de Janeiro - R$ 16.500\nSul - R$ 8.000\nTOTAL: R$ 40.190;3349;3349;3349;3349;3349;3349;3349;3349;3349;3349;3349;3351
2018;C0219SLRHV;5200504012;32;Belém – R$ 5.000\nSão Paulo – R$ 56.000\nSUL - R$ 24.000 \nRio de Janeiro – R$ 50.000\n** para equipes de vendas;0;0;0;0;0;0;0;0;0;0;0;135000
2018;C0219SLRHV;5200504020;30;gestao de docs;127;127;127;127;127;127;127;127;127;127;127;127
2018;C0219SLRHV;5200504020;31;Escalas, relatório de vendas - corretores (mitigação riscos trabalhistas);2083;2083;2083;2083;2083;2083;2083;2083;2083;2083;2083;2083
2018;C0219SLTES;5200207002;;Sentenças trabalhistas;33767;33767;33767;33767;33767;33767;33767;33767;33767;33767;33767;33767
2018;C0219SLTES;5200504004;30;Fee dos escritórios e custas;5723;5723;5723;5723;5723;5723;5723;5723;5723;5723;5723;5723
2018;C0219SLTGS;5200207002;;Sentenças trabahistas;264000;264000;264000;264000;264000;264000;264000;264000;264000;264000;264000;264000
2018;C0219SLTGS;5200504004;30;Fee dos escritórios e custas;20946;20946;20946;20946;20946;20946;20946;20946;20946;20946;20946;20946
2018;C0219SLTIV;5200502003;30;Serviço de vídeo Conferência\nO Rateio é lançado no CC pela Eq. de Infraestrutura Cyrela;360;360;360;360;360;360;360;360;360;360;360;360
2018;C0219SLTIV;5200502003;31;Sistema de Conferência - Rateio 50% com RH Vendas;0;0;0;0;0;0;600;600;600;600;600;600
2018;C0219SLTIV;5200503005;30;Uber - Taxi - 99;0;300;0;300;0;300;0;300;0;300;0;0
2018;C0219SLTIV;5200503009;;Compra de Mouse(Sem Garantia),Teclado (Sem Garantia), Monitor (Sem garantia), Roteador, Sistema de Som, Tv.;850;0;850;0;850;0;850;0;850;0;850;0
2018;C0219SLTIV;5200504020;30;Hospedagem sistema: Conexão Seller, Academia Seller, Cyrela&Cia e Gestão à Vista;21502;21502;21502;21502;21502;21502;21502;21502;21502;21502;21502;21502
2018;C0219SLTIV;5200504020;31;Hospedagem Sistema Nosso Cliente;7994;7994;7994;7994;7994;7994;7994;7994;7994;7994;7994;7994
2018;C0219SLTIV;5200504020;32;Sistema Mala direta dos corretores (Asellera);8920;6020;6020;6020;6020;6020;6020;6020;6020;6020;6020;6020
2018;C0219SLTIV;5200504020;33;Sistema de Administração/Distribuição do APP Cyrela Cadastro (Ipads);1980;1980;1980;1980;1980;1980;1980;1980;1980;1980;1980;1980
2018;C0219SLTIV;5200504020;34;Suporte/Desenvolvimento ao APP Cyrela Cadastro (Cadastro e Pesquisa);2365;2365;2600;2600;2600;2600;2600;2600;2600;2600;2600;2600
2018;C0219SLTIV;5200504020;35;Hospedagem Mobi Chat - Rateio feito pela Equipe de Infraestrutura.;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850;1850
2018;C0219SLTIV;5200504020;36;Hospedagem Asellera - Rateio feito pela Equipe de Infraestrutura.;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800;1800
2018;C0219SLTIV;5200504020;37;Hospedagem Cyrela/Living e Cia - Rateio feito pela Equipe de Infraestrutura.;0;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700;1700
2018;C0219SLTIV;5200504020;38;Licença Apple Developer - Cyrela Cadastro/Pesquisa de Cliente;0;0;0;0;0;0;1500;0;0;0;0;0
2018;C0219SLTNE;5200207002;;Sentenças trabalhistas;57996;57996;57996;57996;57996;57996;57996;57996;57996;57996;57996;57996
2018;C0219SLTNE;5200504004;30;Fee dos escritórios e custas;5137;5137;5137;5137;5137;5137;5137;5137;5137;5137;5137;5137
2018;C0219SLTNO;5200207002;;Sentenças trabalhistas;75884;75884;75884;75884;75884;75884;75884;75884;75884;75884;75884;75884
2018;C0219SLTNO;5200504004;30;Fee dos escritórios e custas;19029;19029;19029;19029;19029;19029;19029;19029;19029;19029;19029;19029
2018;C0219SLTRJ;5200207002;;Sentenças trabalhistas;155325;155325;155325;155325;155325;155325;155325;155325;155325;155325;155325;155325
2018;C0219SLTRJ;5200504004;30;Custas e Fee dos escritórios;19124;19124;19124;19124;19124;19124;19124;19124;19124;19124;19124;19124
2018;C0219SLTSP;5200207002;;Previsão de trabalhistas 2018;142717;142717;142717;142717;142717;142717;142717;142717;142717;142717;142717;142717
2018;C0219SLTSP;5200504004;30;custas e fee dos escritórios;28164;28164;28164;28164;28164;28164;28164;28164;28164;28164;28164;28164
2018;C0219SLVSD;5200501001;;Aluguel 1.000\nCondomínio 300,00;1300;1300;1300;1300;1300;1300;1300;1300;1300;1300;1300;1300
2018;C0219SLVSD;5200501003;;Manutenção do ar condicionado;100;100;100;100;100;100;100;100;100;100;100;100
2018;C0219SLVSD;5200502001;;;200;200;200;200;200;200;200;200;200;200;200;200
2018;C0219SLVSD;5200502003;30;TELEFONIA MÓVEL  (Claro) -  Gerente 1;100;100;100;100;100;100;100;100;100;100;100;100
2018;C0219SLVSD;5200502003;31;Internet Wireless Compartilhada com Cyrela (GVT);230;230;230;230;230;230;230;230;230;230;230;230
2018;C0219SLVSD;5200502003;32;E1 Telefonia Fixa;450;450;450;450;450;450;450;450;450;450;450;450
2018;C0219SLVSD;5200502003;33;Cellfix Central para ligação em Telefone Movel (Claro);100;100;100;100;100;100;100;100;100;100;100;100
2018;C0219SLVSD;5200502004;;;20;20;20;20;20;20;20;20;20;20;20;20
2018;C0219SLVSD;5200502005;;Cópias de Chaves para empreendimentos.;50;50;50;50;50;50;50;50;50;50;50;50
2018;C0219SLVSD;5200502007;;700,00 - Serviço de limpeza do escritório\n200,00 - Material de limpeza;900;900;900;900;900;900;900;900;900;900;900;900
2018;C0219SLVSD;5200503002;30;Compra de papel A4 e demais materiais de escritório.;100;100;100;100;100;100;100;100;100;100;100;100
2018;C0219SLVSD;5200503004;30;Compra de copos plásticos, filtro de café, açúcar, adoçantes, etc.\nCompra de água mineral.;100;100;100;100;100;100;100;100;100;100;100;100
2018;C0219SLVSD;5200504008;;Impressora Locação (SOLUTION)   R$81,00 - Mensais\nImpressora Consumo (SOLUTION)  R$100,00 - Média de Consumo;181;181;181;181;181;181;181;181;181;181;181;181
2018;C0219SLVSD;5200504019;30;Coletas e entregas;100;100;100;100;100;100;100;100;100;100;100;100
2018;C0219SLVSD;5200505002;;;70;70;70;70;70;70;70;70;70;70;70;70
2018;C0219SPBUS;5200503005;30;taxi / uber;0;200;200;200;200;200;200;200;200;200;200;0
2018;C0219SPSEC;5200201002;;;1146;1744;1744;2802;2802;2802;1835;1745;1745;2802;2802;2892
2018;C0219SPSEC;5200502004;;;45;45;45;45;45;45;45;45;45;45;45;45
2018;C0219SPSEC;5200503005;30;Uber / taxi;120;120;120;120;120;120;120;120;120;120;120;120
2018;C0221COAPI;5200503005;30;Estacionamento, taxi e refeições após horário;2544;0;0;0;0;0;0;0;0;0;0;0
2018;C0221COCAP;5200502004;;;200;200;200;200;200;200;200;200;200;200;200;200
2018;C0221COCAP;5200503002;30;manutenção maquina de cheque;200;200;200;200;200;200;200;200;200;200;200;200
2018;C0221COCAP;5200503005;30;despeças com Uber.;600;600;600;600;600;600;600;600;600;600;600;600
2018;C0221COCAP;5200503008;;;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000;4000
2018;C0221COCAP;5200504020;30;Servidor do portal de NF - Portal do Fornecedor.;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
2018;C0221COCTB;5200502004;;;25;25;25;25;25;25;25;25;25;25;25;25
2018;C0221COCTB;5200502005;;;100;0;0;0;0;0;0;0;0;0;0;0
2018;C0221COCTB;5200503003;;;50;50;50;50;50;50;50;50;50;50;50;50
2018;C0221COCTB;5200503005;30;Reuniões semanais de Ponto de Controle com a Caixa Econômica Federal, e demais reuniões periódicas com os outros bancos;300;300;300;300;300;300;300;300;300;300;300;300
2018;C0221COCTB;5200504018;;;300;300;300;300;300;300;300;300;300;300;300;300
2018;C0221COCTB;5200504019;30;Portadores para retiradas/entregas urgentes;25;25;25;25;25;25;25;25;25;25;25;25
2018;C0221CODRH;5200208006;30;Incentivo educacional = R$ 23mil ano;1917;1917;1917;1917;1917;1917;1917;1917;1917;1917;1917;1917
2018;C0221COENG;5200503005;30;Reembolsos de quilometragem, viagens, etc;250;250;250;250;250;250;250;250;250;250;250;250
2018;C0221COENG;5200504012;30;ESTIMADO O MESMO CUSTO DO EVENTO DE 2017;0;0;0;0;0;0;0;0;0;0;50000;0
2018;C0221COENG;5200504012;31;ESTIMADO O MESMO CUSTO DO EVENTO DE 2017;0;0;0;0;0;0;0;0;0;0;0;10000
2018;C0221COENG;5200504020;30;Manutenção mensal e desenvolvimento do Fenix;20000;30000;20000;30000;20000;30000;20000;30000;20000;30000;20000;30000
2018;C0221COESC;5200503005;30;Baseado estacionamento ITM, confirmar para Rua do Rócio.;680;680;680;680;680;680;680;680;680;680;680;680
2018;C0221COESC;5200503005;31;Transporte Rua do Rócio x FLS ou trabalho noturno.;200;200;200;200;200;200;200;200;200;200;200;200
2018;C0221COESC;5200503005;32;refeições por conta de manutenção durante a noite;200;200;200;200;200;200;200;200;200;200;200;200
2018;C0221COESC;5200504012;30;Evento interno TI - A definir;0;0;0;0;0;1000;0;0;0;0;0;0
2018;C0221COJUD;5200502003;30;Diretora Rafaella Carvalho possui ramal em SP e no RJ.;40;40;40;40;40;40;40;40;40;40;40;40
2018;C0221COJUD;5200503005;30;Reembolso taxi, escritório, viagens;350;350;350;350;350;350;350;350;350;350;350;350
2018;C0221COJUD;5200503009;;;3000;0;0;0;0;0;0;0;0;0;0;0
2018;C0221COJUD;5200504004;30;Honorários para assuntos estratégicos corporativos, parecer jurídico;25000;25000;25000;25000;25000;25000;25000;25000;25000;25000;25000;25000
