ano;centroCusto;classeCusto;idDetalhe;descr;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12;fornecedor;obs_valor;aux
2023;C0042SPOTE;5200502004;0;;100;100;100;100;100;100;100;100;100;100;100;100;;;
2023;C0042SPREP;5200502004;0;;300;300;300;300;300;300;300;300;300;300;300;300;;;
2023;C0219COJVD;5200502004;0;;50;50;50;50;50;50;50;50;50;50;50;50;;;
2023;C0219EQRHS;5200502004;0;R$31,50 x 4 telegramas;140;140;140;140;140;140;140;140;140;140;140;140;;R$31,50 x 4 telegramas;R$31,50 x 4 telegramas
2023;C0219EQRHV;5200502004;0;;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;;;
2023;C0219RJAES;5200502004;0;;322;322;322;322;322;322;322;322;322;322;322;322;;;
2023;C0219SPSEC;5200502004;0;;60;60;60;60;60;60;60;60;60;60;60;60;;;
2023;C0221COCTB;5200502004;0;;100;100;100;100;100;100;100;100;100;100;100;100;;;
2023;C0221COTRC;5200502004;0;;30;30;30;30;30;30;30;30;30;30;30;30;;;
2023;C0221DPADM;5200502004;0;;800;800;800;800;800;800;800;800;800;800;800;800;;;
2023;C0221EQPDU;5200502004;0;;50;50;50;50;50;50;50;50;50;50;50;50;;;
2023;C0221EQSDE;5200502004;0;Obs: R$ 100,00 por mês, sendo 12x100,00 =  R$ 1.200,00 ano.;100;100;100;100;100;100;100;100;100;100;100;100;;Obs: R$ 100,00 por mês, sendo 12x100,00 =  R$ 1.200,00 ano.;Obs: R$ 100,00 por mês, sendo 12x100,00 =  R$ 1.200,00 ano.
2023;C0221PJCYR;5200502004;0;;50;50;50;50;50;50;50;50;50;50;50;50;;;
2023;C0221PJLIV;5200502004;0;;0;50;50;50;0;50;0;50;0;50;0;0;;;
2023;C0304RJAES;5200502004;0;;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400;2400;;;
2023;C0304RJPRD;5200502004;0;;9;9;9;9;9;9;9;9;9;9;9;9;;;
2023;C0304RJPRE;5200502004;0;;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;3200;;;
2023;C0304SUVEN;5200502004;0;;70;70;70;70;70;70;70;70;70;70;70;70;;;
2023;C0600RSAPO;5200502004;0;;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;;;
2023;C0600RSCOB;5200502004;0;Considerando as entregas de 2023 repasse equipe interna.;220;220;220;220;220;220;220;220;220;220;220;220;;Considerando as entregas de 2023 repasse equipe interna.;Considerando as entregas de 2023 repasse equipe interna.
2023;C0600RSDIR;5200502004;0;;40;40;40;40;40;40;40;40;40;40;40;40;;;
2023;C0600RSFIN;5200502004;0;Envio de documentos para SP. Exemplo: Caixinha.;25;25;25;25;25;25;25;25;25;25;25;25;;Envio de documentos para SP. Exemplo: Caixinha.;Envio de documentos para SP. Exemplo: Caixinha.
2023;C0600RSIFR;5200502004;0;;20;20;20;20;20;20;20;20;20;20;20;20;;;
2023;C0600RSINC;5200502004;0;;50;50;50;50;50;50;50;50;50;50;50;50;;;
2023;C0600RSJUR;5200502004;0;;25;25;25;25;25;25;25;25;25;25;25;25;;;
2023;C0600RSRHU;5200502004;0;;45;45;45;45;45;45;45;45;45;45;45;45;;;
2023;C0600RSTER;5200502004;0;;60;60;60;60;60;60;60;60;60;60;60;60;;;
2023;C2546PRDTA;5200502004;0;;50;50;50;50;50;50;50;50;50;50;50;50;;;
2023;C2546RSDEN;5200502004;0;;25;25;25;25;25;25;25;25;25;25;25;25;;;
2023;C2546RSDTA;5200502004;0;;70;70;70;70;70;70;70;70;70;70;70;70;;;
2023;C2546RSPES;5200502004;0;;670;670;670;670;670;670;670;670;670;670;670;670;;;
2023;C2546RSQUA;5200502004;0;;30;30;30;30;30;30;30;30;30;30;30;30;;;
2023;C2546RSRCL;5200502004;0;cartas vizinhos sem terreno adquirido;50;50;50;50;50;50;50;50;50;50;50;50;;cartas vizinhos sem terreno adquirido;cartas vizinhos sem terreno adquirido
2023;C3099RHUVZ;5200502004;0;;200;200;200;200;200;200;200;200;200;200;200;200;;;
2023;C0042BOIMP;5200502005;0;;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;;;
2023;C0042COAUD;5200502005;0;Materias graficos e impressões para obras e desenvolvimento de Gibis informativos para obras (temas como codigo de conduta e politicas);17500;0;0;0;0;0;17500;0;0;0;0;0;;Materias graficos e impressões para obras e desenvolvimento de Gibis informativos para obras (temas como codigo de conduta e politicas);Materias graficos e impressões para obras e desenvolvimento de Gibis informativos para obras (temas como codigo de conduta e politicas)
2023;C0042COJUB;5200502005;0;Impressões da CAJU nas obras e projetos do Jurídico;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;;Impressões da CAJU nas obras e projetos do Jurídico;Impressões da CAJU nas obras e projetos do Jurídico
2023;C0042COMON;5200502005;0;Cartas para programa de talentos.;0;0;0;0;500;0;0;0;0;500;0;0;;Cartas para programa de talentos.;Cartas para programa de talentos.
2023;C0042COREB;5200502005;0;Materiais e filmes de divulgação PPR;0;0;30000;0;0;0;0;0;0;0;0;0;;Materiais e filmes de divulgação PPR;Materiais e filmes de divulgação PPR
2023;C0042EQRHU;5200502005;0;;0;0;500;0;0;0;500;0;0;0;500;0;;;
2023;C0042SPESG;5200502005;0;despesas com copiadora;2000;0;0;0;0;0;0;0;0;0;0;0;;despesas com copiadora;despesas com copiadora
2023;C0042SPIMP;5200502005;0;;8400;8400;8400;8400;8400;8400;8400;8400;8400;8400;8400;8400;;;
2023;C0042SPJUC;5200502005;0;;45;45;45;45;45;45;45;45;45;45;45;45;;;
2023;C0042SPPRC;5200502005;0;;350;350;350;350;350;350;350;350;350;350;350;350;;;
2023;C0217RJADM;5200502005;0;;100;100;100;100;100;100;100;100;100;100;100;100;;;
2023;C0219RJJUR;5200502005;0;;10;10;10;10;10;10;10;10;10;10;10;10;;;
2023;C0219RJSEC;5200502005;0;;100;100;100;100;100;100;100;100;100;100;100;100;;;
2023;C0221DPADM;5200502005;0;Peças gráficas para obra/PPT;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;3000;;Peças gráficas para obra/PPT;Peças gráficas para obra/PPT
2023;C0221EQPDU;5200502005;0;;100;100;100;100;100;100;100;100;100;100;100;100;;;
2023;C0221PJCYR;5200502005;0;;50;0;0;0;0;0;0;0;0;0;0;0;;;
2023;C0221PJLIV;5200502005;0;;0;100;0;50;0;100;0;50;0;0;0;0;;;
2023;C0304COAPD;5200502005;0;;0;0;0;0;0;500;0;0;0;0;0;0;;;
2023;C0304COASS;5200502005;0;13 entregas em 2023: considerando 200 páginas a R$ 0,12 para 120 clientes/mês;2595;2595;2595;2595;2595;2595;2595;2595;2595;2595;2595;2595;;13 entregas em 2023: considerando 200 páginas a R$ 0,12 para 120 clientes/mês;13 entregas em 2023: considerando 200 páginas a R$ 0,12 para 120 clientes/mês
2023;C0304EQINP;5200502005;0;;75;75;75;75;75;75;75;75;75;75;75;75;;;
2023;C0304MKTLV;5200502005;0;;20;20;20;20;20;20;20;20;20;20;20;20;;;
2023;C0304NEGLV;5200502005;0;;25;25;25;25;25;25;25;25;25;25;25;25;;;
2023;C0304REGRJ;5200502005;0;;320;320;320;320;320;320;320;320;320;320;320;320;;;
2023;C0304RJADF;5200502005;0;;100;100;100;100;100;100;100;100;100;100;100;100;;;
2023;C0304RJAES;5200502005;0;PLOTAGEM\nIMPRESSORA;270;270;270;270;270;270;270;270;270;270;270;270;;PLOTAGEM\nIMPRESSORA;PLOTAGEM\nIMPRESSORA
2023;C0304RJAPT;5200502005;0;;200;200;200;200;200;200;200;200;200;200;200;200;;;
2023;C0304RJCAR;5200502005;0;;42;42;42;42;42;42;42;42;42;42;42;42;;;
2023;C0304RJCOB;5200502005;0;;185;185;185;185;185;185;185;185;185;185;185;185;;;
2023;C0304RJCTR;5200502005;0;;35;35;35;35;35;35;35;35;35;35;35;35;;;
2023;C0304RJDAF;5200502005;0;;250;250;250;250;250;250;250;250;250;250;250;250;;;
2023;C0304RJDAO;5200502005;0;;200;200;200;200;200;200;200;200;200;200;200;200;;;
2023;C0304RJDDI;5200502005;0;;25;25;25;25;25;25;25;25;25;25;25;25;;;
2023;C0304RJDI1;5200502005;0;;45;45;45;45;45;45;45;45;45;45;45;45;;;
2023;C0304RJJUM;5200502005;0;;42;42;42;42;42;42;42;42;42;42;42;42;;;
2023;C0304RJJUR;5200502005;0;;45;45;45;45;45;45;45;45;45;45;45;45;;;
2023;C0304RJMKT;5200502005;0;;25;25;25;25;25;25;25;25;25;25;25;25;;;
2023;C0304RJPER;5200502005;0;;350;350;350;350;350;350;350;350;350;350;350;350;;;
2023;C0304RJPIN;5200502005;0;;15;15;15;15;15;15;15;15;15;15;15;15;;;
2023;C0304RJPLL;5200502005;0;;58;58;58;58;58;58;58;58;58;58;58;62;;;
2023;C0304RJPLM;5200502005;0;;120;120;120;120;120;120;120;120;120;120;120;120;;;
2023;C0304RJPLO;5200502005;0;;300;300;300;300;300;300;300;300;300;300;300;300;;;
2023;C0304RJPRD;5200502005;0;;75;75;75;75;75;75;75;75;75;75;75;75;;;
2023;C0304RJQUA;5200502005;0;;109;109;109;109;109;109;109;109;109;109;109;109;;;
2023;C0304RJRCL;5200502005;0;;298;298;298;298;298;298;298;298;298;298;298;298;;;
2023;C0304RJREP;5200502005;0;;30;30;30;30;30;30;30;30;30;30;30;30;;;
2023;C0304RJRHU;5200502005;0;;71;71;71;71;71;71;71;71;71;71;71;71;;;
2023;C0304RJSUP;5200502005;0;;50;50;50;50;50;50;50;50;50;50;50;50;;;
2023;C0304RJTEC;5200502005;0;Locação de Impressoras para uso do escritório: 4 Impressoras Salão e 1 Impressora Diretoria;3879;3879;3879;3879;3879;3879;3879;3879;3879;3879;3879;3879;;Locação de Impressoras para uso do escritório: 4 Impressoras Salão e 1 Impressora Diretoria;Locação de Impressoras para uso do escritório: 4 Impressoras Salão e 1 Impressora Diretoria
2023;C0304RJTER;5200502005;0;;45;45;45;45;45;45;45;45;45;45;45;45;;;
2023;C0304RJVPJ;5200502005;0;;42;42;42;42;42;42;42;42;42;42;42;42;;;
2023;C0304SUVEN;5200502005;0;;30;30;30;30;30;30;30;30;30;30;30;30;;;
2023;C0600RSIMP;5200502005;0;POA - R$60.000\nCWB - R$6.000;5500;5500;5500;5500;5500;5500;5500;5500;5500;5500;5500;5500;;POA - R$60.000\nCWB - R$6.000;POA - R$60.000\nCWB - R$6.000
2023;C0600RSINC;5200502005;0;;50;50;50;50;50;50;50;50;50;50;50;50;;;
2023;C0600RSTER;5200502005;0;;200;200;200;200;200;200;200;200;200;200;200;200;;;
2023;C2546PRDTA;5200502005;0;;40;40;40;40;40;40;40;40;40;40;40;40;;;
2023;C2546RSDEN;5200502005;0;;20;20;20;20;20;20;20;20;20;20;20;20;;;
2023;C2546RSDTA;5200502005;0;;70;70;70;70;70;70;70;70;70;70;70;70;;;
2023;C3099COMVZ;5200502005;0;;300;300;300;300;300;300;300;300;300;300;300;300;;;
2023;C3099RHUVZ;5200502005;0;;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;2500;;;
2023;C0042BLAES;5200502007;0;;1000;0;0;0;0;0;0;0;0;0;0;0;;;
2023;C0042COAES;5200502007;0;BrSupply - Materiais de Higiene - R$ 5.000\nJesmond - Mat p Clientes/recepção - R$ 500\nMas Predial - Dedetização - R$ 500\nConforlab - Laudo Analise e Qualidade do Ar - R$ 450\nPersonal - Hig Estofados - R$ 1.750\nStudio - Essência/Odorizadores - R$ 700\nConforlab - Laudo Analise Qualidade da Água - R$ 510;8110;5850;5850;6800;5850;5850;6360;6360;5850;6300;5850;6350;;BrSupply - Materiais de Higiene - R$ 5.000\nJesmond - Mat p Clientes/recepção - R$ 500\nMas Predial - Dedetização - R$ 500\nConforlab - Laudo Analise e Qualidade do Ar - R$ 450\nPersonal - Hig Estofados - R$ 1.750\nStudio - Essência/Odorizadores - R$ 700\nConforlab - Laudo Analise Qualidade da Água - R$ 510;BrSupply - Materiais de Higiene - R$ 5.000\nJesmond - Mat p Clientes/recepção - R$ 500\nMas Predial - Dedetização - R$ 500\nConforlab - Laudo Analise e Qualidade do Ar - R$ 450\nPersonal - Hig Estofados - R$ 1.750\nStudio - Essência/Odorizadores - R$ 700\nConforlab - Laudo Analise Qualidade da Água - R$ 510
2023;C0042ITAMB;5200502007;0;BrSupply - Materiais de Hig - R$ 10.300\nArthur - Mat Diversos - R$ 600\nMas Predial - Desratização e dedetização - R$ 1.200\n2A Reciclegem - Coleta de resíduos - R$ 660,00\nESL Limpeza Pointer - Limpeza de Fachada - R$ 22.000\nHidrocosta - Limpeza e Hig Caixas D'agua - R$ 1.344\nConforlab - Analise e qualidade do Ar - R$ 1.210\nPesonal - Hig Estofados - R$ 3.500\nStudio Essences - Odorizador Aut - R$ 725;13495;13629;12285;13485;12285;12285;35495;18329;12285;12285;12285;13485;;BrSupply - Materiais de Hig - R$ 10.300\nArthur - Mat Diversos - R$ 600\nMas Predial - Desratização e dedetização - R$ 1.200\n2A Reciclegem - Coleta de resíduos - R$ 660,00\nESL Limpeza Pointer - Limpeza de Fachada - R$ 22.000\nHidrocosta - Limpeza e Hig Caixas D'agua - R$ 1.344\nConforlab - Analise e qualidade do Ar - R$ 1.210\nPesonal - Hig Estofados - R$ 3.500\nStudio Essences - Odorizador Aut - R$ 725;BrSupply - Materiais de Hig - R$ 10.300\nArthur - Mat Diversos - R$ 600\nMas Predial - Desratização e dedetização - R$ 1.200\n2A Reciclegem - Coleta de resíduos - R$ 660,00\nESL Limpeza Pointer - Limpeza de Fachada - R$ 22.000\nHidrocosta - Limpeza e Hig Caixas D'agua - R$ 1.344\nConforlab - Analise e qualidade do Ar - R$ 1.210\nPesonal - Hig Estofados - R$ 3.500\nStudio Essences - Odorizador Aut - R$ 725
2023;C0042SPAES;5200502007;0;BrSuply - Mat de Hig - R$ 5.000\nJesmond - Mat Salas Clientes e Dir - R$ 500\nMas Predial - dedetização - R$ 500\nConforlab - Laudo Ana Qual do Ar - R$ 900\nPersonal - Hig Estof - R$ 1.750\nStudio - Odorizadores - R$ 350\nConforlab - Laudo Ana e Qual de Água - R$ 510;8110;5850;5850;6800;5850;5850;6360;6360;5850;6300;5850;6350;;BrSuply - Mat de Hig - R$ 5.000\nJesmond - Mat Salas Clientes e Dir - R$ 500\nMas Predial - dedetização - R$ 500\nConforlab - Laudo Ana Qual do Ar - R$ 900\nPersonal - Hig Estof - R$ 1.750\nStudio - Odorizadores - R$ 350\nConforlab - Laudo Ana e Qual de Água - R$ 510;BrSuply - Mat de Hig - R$ 5.000\nJesmond - Mat Salas Clientes e Dir - R$ 500\nMas Predial - dedetização - R$ 500\nConforlab - Laudo Ana Qual do Ar - R$ 900\nPersonal - Hig Estof - R$ 1.750\nStudio - Odorizadores - R$ 350\nConforlab - Laudo Ana e Qual de Água - R$ 510
2023;C0219RJAES;5200502007;0;Kimberley: R$ 2.900,00 mensal\nMHD Fio Dental: R$ 200,00 mensal\nDedetização Seller 1: R$ 705,00 mensal\nMaterial de Limpeza: R$ 400,00 mensal\nLimpeza e Higienização das Cadeiras, Carpete: R$ 4.200,00 em Março e Setembro. \nLimpeza e Higienização das Persianas: R$ 1.610,00 em Março\nSanitização: R$ 900,00 mensal;5405;7629;9305;5105;5105;5105;6019;5105;10915;5105;5105;6019;;Kimberley: R$ 2.900,00 mensal\nMHD Fio Dental: R$ 200,00 mensal\nDedetização Seller 1: R$ 705,00 mensal\nMaterial de Limpeza: R$ 400,00 mensal\nLimpeza e Higienização das Cadeiras, Carpete: R$ 4.200,00 em Março e Setembro. \nLimpeza e Higienização das Persianas: R$ 1.610,00 em Março\nSanitização: R$ 900,00 mensal;Kimberley: R$ 2.900,00 mensal\nMHD Fio Dental: R$ 200,00 mensal\nDedetização Seller 1: R$ 705,00 mensal\nMaterial de Limpeza: R$ 400,00 mensal\nLimpeza e Higienização das Cadeiras, Carpete: R$ 4.200,00 em Março e Setembro. \nLimpeza e Higienização das Persianas: R$ 1.610,00 em Março\nSanitização: R$ 900,00 mensal
2023;C0219RJAS2;5200502007;0;Dedetização R$ 500,00 mensal\nSanitização: R$ 900,00 mensal\nMaterial de limpeza: R$ 400,00 mensal\nThag Mix (Dispensers) R$ 2.800 mensal\nFio Dental MHD: R$ 127,00 mensal\nHigeinização das Persianas em Març R$ 2000\nHigienização carpete: R$ 3.000 em Junho e Dez.\nAromatizador da Cyrela para ambientes R$ 914,00 em Jan, Maio e Out.;5641;6727;4727;4727;5641;7727;4727;4727;4727;5641;4727;4727;;Dedetização R$ 500,00 mensal\nSanitização: R$ 900,00 mensal\nMaterial de limpeza: R$ 400,00 mensal\nThag Mix (Dispensers) R$ 2.800 mensal\nFio Dental MHD: R$ 127,00 mensal\nHigeinização das Persianas em Març R$ 2000\nHigienização carpete: R$ 3.000 em Junho e Dez.\nAromatizador da Cyrela para ambientes R$ 914,00 em Jan, Maio e Out.;Dedetização R$ 500,00 mensal\nSanitização: R$ 900,00 mensal\nMaterial de limpeza: R$ 400,00 mensal\nThag Mix (Dispensers) R$ 2.800 mensal\nFio Dental MHD: R$ 127,00 mensal\nHigeinização das Persianas em Març R$ 2000\nHigienização carpete: R$ 3.000 em Junho e Dez.\nAromatizador da Cyrela para ambientes R$ 914,00 em Jan, Maio e Out.
2023;C0219SLAES;5200502007;0;;30000;30000;30000;30000;30000;30000;30000;30000;30000;30000;30000;30000;;;
2023;C0219SLCEI;5200502007;0;MAterial limpeza e consumo 2.500 - Limpeza carpete Janeiro e junho 3.800;4400;2500;2500;2500;2500;4400;2500;2500;2500;2500;2500;2500;;MAterial limpeza e consumo 2.500 - Limpeza carpete Janeiro e junho 3.800;MAterial limpeza e consumo 2.500 - Limpeza carpete Janeiro e junho 3.800
2023;C0304RJAES;5200502007;0;SERVIÇO DE DEDETIZAÇÃO\nSANITIZAÇÃO COVID-19\nHIGIENIZAÇÃO DE CARPETE,CADEIRAS, DUTOS, TRAT PISO E ANÁLISE DO AR;1062;2262;1062;2250;2262;1062;1062;1062;2250;1062;1062;15362;;SERVIÇO DE DEDETIZAÇÃO\nSANITIZAÇÃO COVID-19\nHIGIENIZAÇÃO DE CARPETE,CADEIRAS, DUTOS, TRAT PISO E ANÁLISE DO AR;SERVIÇO DE DEDETIZAÇÃO\nSANITIZAÇÃO COVID-19\nHIGIENIZAÇÃO DE CARPETE,CADEIRAS, DUTOS, TRAT PISO E ANÁLISE DO AR
2023;C0600PRAES;5200502007;0;;93;93;93;93;93;93;93;93;93;93;93;93;;;
2023;C0600RSAES;5200502007;0;Orçamento Geral Higiene e Limpeza - R$ 70.000\nOrçamento para higienização do carpete e das cadeiras da sala Pininfarina: R$ 10.000;7083;7083;7083;7083;7083;7083;7083;7083;7084;7084;7084;7084;;Orçamento Geral Higiene e Limpeza - R$ 70.000\nOrçamento para higienização do carpete e das cadeiras da sala Pininfarina: R$ 10.000;Orçamento Geral Higiene e Limpeza - R$ 70.000\nOrçamento para higienização do carpete e das cadeiras da sala Pininfarina: R$ 10.000
2023;C3099SPAES;5200502007;0;BrSupply - Material de Higiene - R$ 3.300\nArthur Flego - Materiais Diversos - R$ 200\nMas Predial - Controle de Pragas - R$ 400\n2A Reciclagem - Coleta de Resíduos - R$ 220\nHidrocosta - Limpeza e Higienização Caixas D'agua - R$ 750\nConforlab - Laudo e Análise de Ar - R$ 900\nPersonal - Higienização Estofados - R$ 3.500;3720;5370;3720;4120;3720;3720;7220;5770;3720;3720;3720;4120;;BrSupply - Material de Higiene - R$ 3.300\nArthur Flego - Materiais Diversos - R$ 200\nMas Predial - Controle de Pragas - R$ 400\n2A Reciclagem - Coleta de Resíduos - R$ 220\nHidrocosta - Limpeza e Higienização Caixas D'agua - R$ 750\nConforlab - Laudo e Análise de Ar - R$ 900\nPersonal - Higienização Estofados - R$ 3.500;BrSupply - Material de Higiene - R$ 3.300\nArthur Flego - Materiais Diversos - R$ 200\nMas Predial - Controle de Pragas - R$ 400\n2A Reciclagem - Coleta de Resíduos - R$ 220\nHidrocosta - Limpeza e Higienização Caixas D'agua - R$ 750\nConforlab - Laudo e Análise de Ar - R$ 900\nPersonal - Higienização Estofados - R$ 3.500
2023;C3216CSAES;5200502007;0;BrSupply - Materiais de Higiene - R$ 4.000\nArthur Flego - Materiais diversos - R$ 1.000\nMas Predial - Dedetização - R$ 800\nConforlab - Análise e qualidade do Ar - R$ 1.000\nConforlab - Análise e qualidade da água - R$ 800;5000;5000;5800;5800;6000;5000;5000;5800;5800;5000;6000;5800;;BrSupply - Materiais de Higiene - R$ 4.000\nArthur Flego - Materiais diversos - R$ 1.000\nMas Predial - Dedetização - R$ 800\nConforlab - Análise e qualidade do Ar - R$ 1.000\nConforlab - Análise e qualidade da água - R$ 800;BrSupply - Materiais de Higiene - R$ 4.000\nArthur Flego - Materiais diversos - R$ 1.000\nMas Predial - Dedetização - R$ 800\nConforlab - Análise e qualidade do Ar - R$ 1.000\nConforlab - Análise e qualidade da água - R$ 800
2023;C0219EQRHV;5200502008;0;UBER;300;300;300;300;300;300;300;300;300;300;300;300;;UBER;UBER
2023;C0042COAES;5200502009;0;EPL - Seguros - R$ 3.120;0;3120;0;0;0;0;0;0;0;0;0;0;;EPL - Seguros - R$ 3.120;EPL - Seguros - R$ 3.120
2023;C0042ITAMB;5200502009;0;EPL - Seguro - R$ 16.167;0;16167;0;0;0;0;0;0;0;0;0;0;;EPL - Seguro - R$ 16.167;EPL - Seguro - R$ 16.167
2023;C0042SPAES;5200502009;0;EPL - Seguro FLS;0;3120;0;0;0;0;0;0;0;0;0;0;;EPL - Seguro FLS;EPL - Seguro FLS
2023;C0221COPJT;5200502009;0;;0;0;0;0;0;0;0;10000;0;0;0;0;;;
2023;C0304RJAES;5200502009;0;;0;0;0;0;0;6655;0;0;0;0;0;0;;;
2023;C0600RSAES;5200502009;0;Seguros;330;330;333;333;333;333;333;333;333;333;333;333;;Seguros;Seguros
2023;C3099SPAES;5200502009;0;EPL - Seguro;1500;0;0;0;0;0;0;0;0;0;0;0;;EPL - Seguro;EPL - Seguro
2023;C3216CSAES;5200502009;0;EPL - Seguros 4º e 7º andar;10000;0;0;0;0;0;0;0;0;0;0;0;;EPL - Seguros 4º e 7º andar;EPL - Seguros 4º e 7º andar
2023;C0042BLAES;5200503002;30;Diversos Escritório - Material de escritório;1000;0;0;0;0;0;0;0;0;0;0;0;Diversos Escritório;Material de escritório;Diversos Escritório - Material de escritório
2023;C0042COAES;5200503002;30;Materiais de Escritório - BrSupply - Materiais de Escritório - R$ 7.000\nPrint Claro Gráfica - Envelopes / diversos - R$ 750\nBrasil Brindes - Mat Salas de Reunião/Clinetes - R$ 750;8500;8500;8500;8500;8500;8500;8500;8500;8500;8500;8500;8500;Materiais de Escritório;BrSupply - Materiais de Escritório - R$ 7.000\nPrint Claro Gráfica - Envelopes / diversos - R$ 750\nBrasil Brindes - Mat Salas de Reunião/Clinetes - R$ 750;Materiais de Escritório - BrSupply - Materiais de Escritório - R$ 7.000\nPrint Claro Gráfica - Envelopes / diversos - R$ 750\nBrasil Brindes - Mat Salas de Reunião/Clinetes - R$ 750
2023;C0042COCOB;5200503002;30;Material de escritório - Material de Escritório;50;50;50;50;50;50;50;50;50;50;50;50;Material de escritório;Material de Escritório;Material de escritório - Material de Escritório
2023;C0042COMON;5200503002;30;Kit de onboarding - Entrega de kit de boas vindas a todos os novos colaboradores na integração.;0;0;0;50000;0;0;0;0;0;50000;0;0;Kit de onboarding;Entrega de kit de boas vindas a todos os novos colaboradores na integração.;Kit de onboarding - Entrega de kit de boas vindas a todos os novos colaboradores na integração.
2023;C0042COMON;5200503002;31;Comunicação de méritos e promoções - Brindes para comunicação de méritos e promoções no Ciclo de Gestão.;0;0;0;20000;0;0;0;0;20000;0;0;0;Comunicação de méritos e promoções;Brindes para comunicação de méritos e promoções no Ciclo de Gestão.;Comunicação de méritos e promoções - Brindes para comunicação de méritos e promoções no Ciclo de Gestão.
